order_id,order_date,delivery_date,customer_id,product_name,category,region,city,quantity,unit_price,discount,revenue,profit,payment_method,order_status,delivery_days
ORD-102047,2022-07-11,2022-07-17,CUST-3359,Football,Sports & Fitness,North,Chandigarh,2,436.43,0.23,672.1,-45.97,Credit Card,Returned,6
ORD-102048,2024-03-19,2024-03-28,CUST-8295,Formal Shirt,Clothing,South,Chennai,3,4653.38,0.11,12424.52,-1287.76,UPI,Returned,9
ORD-102049,2022-05-18,2022-05-22,CUST-1443,Wings of Fire,Books,West,Pune,5,702.81,0.15,2986.94,838.42,UPI,Delivered,4
ORD-102050,2023-02-21,2023-02-26,CUST-7928,Kajal,Beauty,East,Ranchi,2,2761.51,0.14,4749.8,1712.6,Net Banking,Delivered,5
ORD-102051,2024-04-10,2024-04-19,CUST-4388,Face Wash,Beauty,West,Mumbai,5,2845.29,0.06,13372.86,6564.96,Net Banking,Delivered,9
ORD-102052,2022-02-19,2022-03-01,CUST-7869,Boat Earbuds,Electronics,East,Ranchi,4,82643.55,0.31,228096.2,25722.62,Debit Card,Delivered,10
ORD-102053,2023-03-17,2023-03-24,CUST-1014,Yoga Mat,Sports & Fitness,North,Jaipur,5,1625.6,0.13,7071.36,1850.69,UPI,Delivered,7
ORD-102054,2022-05-03,2022-05-13,CUST-4551,Boat Earbuds,Electronics,East,Guwahati,3,10764.48,0.28,23251.28,2545.29,COD,Delivered,10
ORD-102055,2023-05-11,2023-05-14,CUST-7646,Kajal,Beauty,North,Lucknow,1,839.31,0.02,822.52,268.19,Net Banking,Delivered,3
ORD-102056,2023-07-17,2023-07-27,CUST-8820,Badminton Racket,Sports & Fitness,North,Jaipur,2,8368.65,0.18,13724.59,3300.12,Debit Card,Delivered,10
ORD-102057,2024-04-05,2024-04-15,CUST-7249,Data Science Handbook,Books,East,Ranchi,1,143.94,0.22,112.27,31.65,Debit Card,Delivered,10
ORD-102058,2022-03-18,2022-03-22,CUST-2682,Atomic Habits,Books,West,Surat,1,593.02,0.03,575.23,-73.92,Net Banking,Returned,4
ORD-102059,2024-03-08,2024-03-16,CUST-7920,Skipping Rope,Sports & Fitness,South,Kochi,4,7075.92,0.03,27454.57,5808.88,UPI,Cancelled,8
ORD-102060,2023-02-12,2023-02-16,CUST-2075,Logitech Mouse,Electronics,West,Surat,5,40029.12,0.26,148107.74,-4844.15,Net Banking,Returned,4
ORD-102061,2024-01-01,2024-01-11,CUST-6697,Boat Earbuds,Electronics,North,Lucknow,5,87297.54,0.07,405933.56,37792.57,Net Banking,Delivered,10
ORD-102062,2024-11-08,2024-11-12,CUST-3608,LED Bulb Pack,Home & Kitchen,South,Coimbatore,3,4930.1,0.33,9909.5,3038.13,Net Banking,Delivered,4
ORD-102063,2023-11-08,2023-11-18,CUST-7968,Rich Dad Poor Dad,Books,North,Chandigarh,4,913.88,0.12,3216.86,923.01,Net Banking,Delivered,10
ORD-102064,2023-11-30,2023-12-05,CUST-8569,Gym Gloves,Sports & Fitness,South,Chennai,2,8183.92,0.0,16367.84,4155.29,Credit Card,Delivered,5
ORD-102065,2024-01-30,2024-02-01,CUST-6241,The Alchemist,Books,West,Nagpur,2,603.16,0.09,1097.75,319.6,Credit Card,Delivered,2
ORD-102066,2023-01-26,2023-01-28,CUST-8731,Badminton Racket,Sports & Fitness,East,Guwahati,2,1242.65,0.0,2485.3,570.22,Credit Card,Cancelled,2
ORD-102067,2024-08-18,2024-08-27,CUST-2980,Face Serum,Beauty,West,Pune,2,1710.15,0.33,2291.6,1049.1,COD,Delivered,9
ORD-102068,2023-02-11,2023-02-13,CUST-2007,Blender,Home & Kitchen,East,Bhubaneswar,4,9073.16,0.23,27945.33,8361.6,UPI,Cancelled,2
ORD-102069,2023-02-01,2023-02-07,CUST-9009,Atomic Habits,Books,South,Chennai,2,142.24,0.25,213.36,69.25,Credit Card,Delivered,6
ORD-102070,2024-05-24,2024-05-27,CUST-8778,Face Serum,Beauty,East,Guwahati,4,2560.42,0.34,6759.51,2243.54,UPI,Cancelled,3
ORD-102071,2022-03-25,2022-04-02,CUST-4842,Data Science Handbook,Books,West,Ahmedabad,4,793.69,0.27,2317.57,799.74,Credit Card,Cancelled,8
ORD-102072,2023-07-31,2023-08-04,CUST-6972,Bedsheet Set,Home & Kitchen,North,Delhi,3,8070.91,0.05,23002.09,-2076.06,Credit Card,Returned,4
ORD-102073,2023-05-15,2023-05-17,CUST-1348,Zero to One,Books,South,Bangalore,1,213.47,0.2,170.78,-20.58,Debit Card,Returned,2
ORD-102074,2022-08-23,2022-08-26,CUST-1608,Foundation,Beauty,West,Pune,1,1320.87,0.12,1162.37,531.14,UPI,Delivered,3
ORD-102075,2023-12-16,2023-12-26,CUST-4423,Samsung Galaxy S23,Electronics,West,Pune,1,38295.25,0.18,31402.11,2840.59,Debit Card,Cancelled,10
ORD-102076,2024-10-21,2024-10-26,CUST-9060,Data Science Handbook,Books,West,Nagpur,2,925.66,0.08,1703.21,555.66,UPI,Delivered,5
ORD-102077,2024-02-27,2024-03-03,CUST-7769,Resistance Bands,Sports & Fitness,North,Lucknow,4,5789.46,0.2,18526.27,4757.92,Net Banking,Cancelled,5
ORD-102078,2022-10-12,2022-10-20,CUST-6977,Coffee Maker,Home & Kitchen,South,Chennai,1,11419.43,0.33,7651.02,-694.03,Credit Card,Returned,8
ORD-102079,2022-12-07,2022-12-16,CUST-5752,Resistance Bands,Sports & Fitness,East,Guwahati,3,5478.52,0.3,11504.89,2694.73,UPI,Delivered,9
ORD-102080,2024-02-12,2024-02-14,CUST-2409,iPhone 14,Electronics,South,Chennai,1,49602.29,0.03,48114.22,5580.96,COD,Delivered,2
ORD-102081,2023-02-20,2023-02-22,CUST-4841,HP Printer,Electronics,East,Patna,2,19552.96,0.17,32457.91,2904.92,Debit Card,Delivered,2
ORD-102082,2022-04-30,2022-05-02,CUST-1858,Wings of Fire,Books,West,Nagpur,2,740.49,0.28,1066.31,313.82,COD,Delivered,2
ORD-102083,2023-09-27,2023-10-07,CUST-3842,Cycling Helmet,Sports & Fitness,South,Chennai,5,5618.83,0.04,26970.38,4729.4,COD,Delivered,10
ORD-102084,2023-01-04,2023-01-06,CUST-4770,Lipstick,Beauty,East,Patna,5,285.96,0.31,986.56,417.34,UPI,Cancelled,2
ORD-102085,2024-12-29,2024-12-31,CUST-2349,Coffee Maker,Home & Kitchen,West,Surat,2,5635.13,0.27,8227.29,1975.52,Credit Card,Cancelled,2
ORD-102086,2023-06-10,2023-06-19,CUST-6693,Winter Jacket,Clothing,North,Lucknow,5,4308.33,0.11,19172.07,5928.79,Credit Card,Delivered,9
ORD-102087,2022-01-18,2022-01-26,CUST-4322,Samsung Galaxy S23,Electronics,North,Lucknow,2,61597.38,0.24,93628.02,-3359.39,COD,Returned,8
ORD-102088,2022-10-14,2022-10-22,CUST-4813,Zero to One,Books,East,Bhubaneswar,5,184.2,0.35,598.65,239.17,Net Banking,Cancelled,8
ORD-102089,2022-07-21,2022-07-31,CUST-8843,Data Science Handbook,Books,North,Delhi,4,463.98,0.15,1577.53,-184.77,Net Banking,Returned,10
ORD-102090,2024-01-03,2024-01-05,CUST-7496,Leggings,Clothing,South,Kochi,4,4655.13,0.19,15082.62,5608.43,Credit Card,Delivered,2
ORD-102091,2024-11-20,2024-11-22,CUST-4190,The Alchemist,Books,South,Coimbatore,4,242.02,0.15,822.87,288.84,Net Banking,Cancelled,2
ORD-102092,2022-01-02,2022-01-11,CUST-4962,Shampoo,Beauty,North,Chandigarh,3,2968.58,0.06,8371.4,3466.21,Debit Card,Delivered,9
ORD-102093,2024-06-07,2024-06-14,CUST-9126,Skipping Rope,Sports & Fitness,North,Jaipur,5,3368.9,0.17,13980.93,3096.57,Net Banking,Cancelled,7
ORD-102094,2022-05-29,2022-06-04,CUST-8222,Pressure Cooker,Home & Kitchen,South,Coimbatore,5,4926.78,0.01,24387.56,4860.06,UPI,Delivered,6
ORD-102095,2023-12-23,2023-12-31,CUST-2520,Data Science Handbook,Books,West,Nagpur,5,623.44,0.02,3054.86,1257.61,COD,Delivered,8
ORD-102096,2024-01-10,2024-01-12,CUST-4008,Gym Gloves,Sports & Fitness,North,Delhi,3,8445.83,0.18,20776.74,3717.74,Debit Card,Delivered,2
ORD-102097,2024-08-06,2024-08-08,CUST-1272,Storage Box,Home & Kitchen,South,Coimbatore,5,12332.05,0.29,43778.78,10989.47,Credit Card,Delivered,2
ORD-102098,2024-11-04,2024-11-12,CUST-9083,Cricket Bat,Sports & Fitness,North,Delhi,2,1195.42,0.12,2103.94,370.97,Debit Card,Delivered,8
ORD-102099,2022-11-28,2022-12-03,CUST-7685,Ethnic Dress,Clothing,North,Chandigarh,5,3408.37,0.12,14996.83,5764.26,COD,Delivered,5
ORD-102100,2023-02-05,2023-02-07,CUST-5287,Women's Kurta,Clothing,North,Chandigarh,1,1089.3,0.0,1089.3,412.09,Credit Card,Delivered,2
ORD-102101,2023-08-14,2023-08-16,CUST-9107,The Alchemist,Books,South,Hyderabad,5,730.57,0.16,3068.39,976.59,UPI,Delivered,2
ORD-102102,2024-10-12,2024-10-18,CUST-7232,Foundation,Beauty,East,Guwahati,5,2842.51,0.13,12364.92,4803.04,COD,Delivered,6
ORD-102103,2022-05-15,2022-05-21,CUST-8030,Wings of Fire,Books,East,Patna,3,326.84,0.08,902.08,-90.08,COD,Returned,6
ORD-102104,2023-04-14,2023-04-21,CUST-8028,Protein Powder,Sports & Fitness,East,Ranchi,3,2145.54,0.18,5278.03,1338.8,Credit Card,Cancelled,7
ORD-102105,2022-03-02,2022-03-11,CUST-6978,SQL Cookbook,Books,South,Kochi,3,979.77,0.18,2410.23,-230.26,COD,Returned,9
ORD-102106,2023-03-24,2023-03-30,CUST-4995,Python Crash Course,Books,East,Bhubaneswar,4,242.16,0.27,707.11,267.01,Net Banking,Delivered,6
ORD-102107,2022-03-07,2022-03-11,CUST-5409,Badminton Racket,Sports & Fitness,North,Lucknow,3,432.04,0.11,1153.55,208.74,Net Banking,Cancelled,4
ORD-102108,2023-02-06,2023-02-08,CUST-8320,Rich Dad Poor Dad,Books,North,Delhi,3,511.1,0.06,1441.3,-189.27,Credit Card,Returned,2
ORD-102109,2022-01-10,2022-01-15,CUST-1468,Conditioner,Beauty,South,Coimbatore,3,1011.72,0.23,2337.07,1144.02,UPI,Cancelled,5
ORD-102110,2022-01-10,2022-01-16,CUST-1379,Rich Dad Poor Dad,Books,East,Ranchi,1,992.53,0.12,873.43,339.11,Credit Card,Delivered,6
ORD-102111,2023-06-27,2023-07-02,CUST-9052,Dumbbells Set,Sports & Fitness,East,Bhubaneswar,1,3564.49,0.05,3386.27,749.72,COD,Delivered,5
ORD-102112,2023-07-17,2023-07-21,CUST-6864,Coffee Maker,Home & Kitchen,North,Delhi,2,1628.44,0.23,2507.8,-196.0,Credit Card,Returned,4
ORD-102113,2023-12-06,2023-12-09,CUST-9578,Let Us C,Books,South,Coimbatore,4,489.72,0.32,1332.04,544.78,Debit Card,Delivered,3
ORD-102114,2022-06-14,2022-06-20,CUST-1671,Wings of Fire,Books,South,Coimbatore,3,742.42,0.12,1959.99,-196.84,COD,Returned,6
ORD-102115,2023-12-06,2023-12-13,CUST-4603,Sunscreen SPF50,Beauty,South,Hyderabad,4,370.92,0.23,1142.43,549.7,Net Banking,Delivered,7
ORD-102116,2023-02-14,2023-02-19,CUST-5098,Face Serum,Beauty,West,Pune,5,1473.33,0.3,5156.65,-603.07,Net Banking,Returned,5
ORD-102117,2022-12-08,2022-12-16,CUST-2663,MacBook Air,Electronics,North,Lucknow,3,74909.52,0.34,148320.85,17578.81,Credit Card,Delivered,8
ORD-102118,2022-05-02,2022-05-10,CUST-4834,Python Crash Course,Books,East,Ranchi,4,205.68,0.14,707.54,199.71,UPI,Cancelled,8
ORD-102119,2022-06-01,2022-06-09,CUST-1971,Protein Powder,Sports & Fitness,South,Chennai,2,7941.98,0.32,10801.09,-760.74,Debit Card,Returned,8
ORD-102120,2024-05-07,2024-05-16,CUST-2637,Pressure Cooker,Home & Kitchen,East,Ranchi,5,10714.28,0.05,50892.83,14654.06,Credit Card,Delivered,9
ORD-102121,2023-12-06,2023-12-09,CUST-3494,Sports Shoes,Clothing,South,Coimbatore,5,4621.86,0.34,15252.14,4395.68,UPI,Delivered,3
ORD-102122,2022-12-26,2022-12-31,CUST-5035,Casual Sneakers,Clothing,South,Kochi,1,1698.57,0.3,1189.0,315.4,Debit Card,Delivered,5
ORD-102123,2022-08-14,2022-08-21,CUST-1397,Formal Shirt,Clothing,East,Patna,4,2374.35,0.06,8927.56,2949.21,Debit Card,Delivered,7
ORD-102124,2024-02-02,2024-02-07,CUST-1624,Foundation,Beauty,South,Chennai,2,1610.88,0.23,2480.76,892.51,Credit Card,Delivered,5
ORD-102125,2022-08-23,2022-09-01,CUST-3072,Face Wash,Beauty,West,Surat,1,443.24,0.11,394.48,153.23,Net Banking,Cancelled,9
ORD-102126,2022-06-20,2022-06-22,CUST-9014,Air Fryer,Home & Kitchen,West,Pune,5,11171.58,0.04,53623.58,13076.88,Credit Card,Cancelled,2
ORD-102127,2023-10-22,2023-10-31,CUST-8544,Resistance Bands,Sports & Fitness,South,Chennai,2,6017.3,0.14,10349.76,2742.58,Net Banking,Delivered,9
ORD-102128,2024-06-24,2024-06-30,CUST-2326,Atomic Habits,Books,North,Lucknow,5,222.22,0.24,844.44,302.29,Debit Card,Delivered,6
ORD-102129,2022-09-26,2022-10-04,CUST-4998,Men's T-Shirt,Clothing,East,Patna,1,1792.64,0.28,1290.7,348.31,COD,Cancelled,8
ORD-102130,2022-12-15,2022-12-22,CUST-7549,Deep Work,Books,North,Jaipur,3,769.3,0.22,1800.16,757.65,Net Banking,Cancelled,7
ORD-102131,2023-07-14,2023-07-22,CUST-6701,Python Crash Course,Books,South,Chennai,5,343.98,0.27,1255.53,-152.99,Debit Card,Returned,8
ORD-102132,2023-05-14,2023-05-24,CUST-8313,Sunscreen SPF50,Beauty,South,Bangalore,5,2386.54,0.18,9784.81,3160.86,Credit Card,Delivered,10
ORD-102133,2023-09-28,2023-10-02,CUST-1047,iPhone 14,Electronics,East,Kolkata,3,22686.91,0.13,59212.84,5259.66,UPI,Delivered,4
ORD-102134,2023-02-08,2023-02-11,CUST-9568,Leggings,Clothing,South,Hyderabad,2,4040.64,0.01,8000.47,-772.9,UPI,Returned,3
ORD-102135,2022-06-26,2022-07-05,CUST-7232,Shampoo,Beauty,South,Kochi,2,2538.18,0.19,4111.85,1796.11,COD,Delivered,9
ORD-102136,2022-09-23,2022-09-26,CUST-2633,Canon Camera,Electronics,East,Guwahati,2,39127.55,0.02,76690.0,6527.12,UPI,Delivered,3
ORD-102137,2022-02-26,2022-03-08,CUST-6253,Python Crash Course,Books,West,Mumbai,3,489.33,0.2,1174.39,492.56,UPI,Cancelled,10
ORD-102138,2022-06-14,2022-06-20,CUST-6927,Saree,Clothing,West,Mumbai,1,2785.71,0.27,2033.57,749.37,Debit Card,Delivered,6
ORD-102139,2023-01-17,2023-01-26,CUST-9167,Wall Clock,Home & Kitchen,West,Pune,3,8094.49,0.12,21369.45,-1847.23,UPI,Returned,9
ORD-102140,2024-05-21,2024-05-26,CUST-6806,Formal Shirt,Clothing,West,Mumbai,5,3533.06,0.18,14485.55,5070.11,Net Banking,Cancelled,5
ORD-102141,2024-02-02,2024-02-09,CUST-4399,MacBook Air,Electronics,West,Surat,4,83205.33,0.19,269585.27,-10442.48,Net Banking,Returned,7
ORD-102142,2023-08-15,2023-08-23,CUST-5946,Dell Laptop,Electronics,West,Ahmedabad,1,74260.62,0.06,69804.98,6332.0,Debit Card,Delivered,8
ORD-102143,2022-08-15,2022-08-18,CUST-7817,The Alchemist,Books,South,Kochi,2,480.84,0.0,961.68,-124.7,UPI,Returned,3
ORD-102144,2024-03-23,2024-04-02,CUST-4394,Foundation,Beauty,South,Chennai,3,1185.32,0.18,2915.89,-293.29,Net Banking,Returned,10
ORD-102145,2024-11-11,2024-11-20,CUST-4546,LED Bulb Pack,Home & Kitchen,North,Lucknow,4,5169.22,0.19,16748.27,4343.2,Net Banking,Delivered,9
ORD-102146,2023-04-12,2023-04-20,CUST-2290,Skipping Rope,Sports & Fitness,South,Chennai,5,476.41,0.08,2191.49,533.17,Debit Card,Delivered,8
ORD-102147,2023-11-07,2023-11-12,CUST-2055,Resistance Bands,Sports & Fitness,South,Coimbatore,2,1312.43,0.17,2178.63,393.82,UPI,Delivered,5
ORD-102148,2024-11-17,2024-11-21,CUST-8861,Pressure Cooker,Home & Kitchen,West,Pune,1,7610.32,0.19,6164.36,1325.82,UPI,Delivered,4
ORD-102149,2024-03-31,2024-04-02,CUST-6483,Cricket Bat,Sports & Fitness,North,Delhi,4,5456.44,0.24,16587.58,-1255.35,Net Banking,Returned,2
ORD-102150,2022-04-27,2022-05-04,CUST-3208,Cycling Helmet,Sports & Fitness,East,Ranchi,3,4874.23,0.2,11698.15,2572.18,UPI,Delivered,7
ORD-102151,2023-12-30,2024-01-09,CUST-9757,Atomic Habits,Books,North,Lucknow,4,590.66,0.28,1701.1,745.18,UPI,Delivered,10
ORD-102152,2024-04-15,2024-04-20,CUST-3755,Realme Watch,Electronics,North,Chandigarh,3,19801.08,0.14,51086.79,4887.79,COD,Delivered,5
ORD-102153,2024-04-20,2024-04-25,CUST-9308,Data Science Handbook,Books,East,Guwahati,4,835.18,0.04,3207.09,-361.25,UPI,Returned,5
ORD-102154,2022-04-20,2022-04-28,CUST-3731,Logitech Mouse,Electronics,South,Coimbatore,5,76911.16,0.23,296107.97,37481.01,UPI,Cancelled,8
ORD-102155,2022-12-18,2022-12-21,CUST-4634,Dell Laptop,Electronics,North,Chandigarh,4,7839.52,0.12,27595.11,-1011.44,Credit Card,Returned,3
ORD-102156,2022-04-03,2022-04-09,CUST-1922,Atomic Habits,Books,South,Chennai,5,522.19,0.12,2297.64,855.97,Credit Card,Cancelled,6
ORD-102157,2024-05-12,2024-05-17,CUST-9981,Rich Dad Poor Dad,Books,East,Patna,3,433.41,0.18,1066.19,356.83,UPI,Cancelled,5
ORD-102158,2023-12-02,2023-12-05,CUST-5461,Formal Shirt,Clothing,East,Bhubaneswar,2,3136.66,0.05,5959.65,-518.67,UPI,Returned,3
ORD-102159,2023-06-05,2023-06-14,CUST-3940,Resistance Bands,Sports & Fitness,East,Ranchi,1,8828.73,0.22,6886.41,-535.7,UPI,Returned,9
ORD-102160,2023-06-19,2023-06-26,CUST-2600,Hair Oil,Beauty,South,Kochi,1,2451.18,0.24,1862.9,719.32,Credit Card,Delivered,7
ORD-102161,2023-05-12,2023-05-14,CUST-7552,Kajal,Beauty,East,Patna,3,776.89,0.14,2004.38,-273.4,COD,Returned,2
ORD-102162,2024-08-09,2024-08-13,CUST-1526,Moisturizer,Beauty,North,Agra,3,1342.08,0.13,3502.83,1600.4,COD,Delivered,4
ORD-102163,2022-07-10,2022-07-18,CUST-9326,Face Wash,Beauty,South,Chennai,2,1435.62,0.12,2526.69,-367.81,UPI,Returned,8
ORD-102164,2022-10-06,2022-10-09,CUST-4708,Dell Laptop,Electronics,South,Coimbatore,4,42870.7,0.16,144045.55,-4621.9,Debit Card,Returned,3
ORD-102165,2022-07-12,2022-07-22,CUST-2004,MacBook Air,Electronics,East,Bhubaneswar,2,58889.61,0.26,87156.62,11274.98,Net Banking,Delivered,10
ORD-102166,2022-07-24,2022-07-30,CUST-5398,Lipstick,Beauty,South,Bangalore,3,1357.25,0.32,2768.79,919.09,Credit Card,Delivered,6
ORD-102167,2024-01-24,2024-01-26,CUST-6040,Water Bottle,Home & Kitchen,East,Bhubaneswar,1,8767.35,0.06,8241.31,1873.29,Net Banking,Cancelled,2
ORD-102168,2023-11-20,2023-11-28,CUST-1132,Data Science Handbook,Books,North,Delhi,5,700.48,0.15,2977.04,864.59,COD,Delivered,8
ORD-102169,2022-05-14,2022-05-19,CUST-1637,Football,Sports & Fitness,North,Lucknow,2,5049.93,0.22,7877.89,-560.13,Debit Card,Returned,5
ORD-102170,2023-01-02,2023-01-10,CUST-2156,Blender,Home & Kitchen,East,Patna,5,12872.51,0.02,63075.3,18786.44,UPI,Delivered,8
ORD-102171,2022-12-26,2022-12-28,CUST-4962,Lipstick,Beauty,East,Guwahati,3,1025.62,0.06,2892.25,1211.92,Net Banking,Delivered,2
ORD-102172,2023-12-12,2023-12-17,CUST-9802,The Alchemist,Books,West,Nagpur,4,696.57,0.21,2201.16,889.4,Net Banking,Delivered,5
ORD-102173,2022-02-03,2022-02-08,CUST-3077,Logitech Mouse,Electronics,East,Kolkata,5,75293.03,0.27,274819.56,25615.93,Debit Card,Delivered,5
ORD-102174,2024-04-19,2024-04-24,CUST-5913,Hair Oil,Beauty,East,Kolkata,2,1196.79,0.18,1962.74,684.62,COD,Delivered,5
ORD-102175,2024-12-14,2024-12-22,CUST-5168,Cycling Helmet,Sports & Fitness,South,Bangalore,4,2721.07,0.13,9469.32,-763.91,UPI,Returned,8
ORD-102176,2022-10-01,2022-10-11,CUST-6628,Protein Powder,Sports & Fitness,East,Patna,2,1921.13,0.25,2881.7,555.19,UPI,Delivered,10
ORD-102177,2024-12-07,2024-12-14,CUST-5456,Let Us C,Books,South,Hyderabad,1,838.07,0.2,670.46,225.0,Net Banking,Cancelled,7
ORD-102178,2023-11-01,2023-11-06,CUST-2574,Face Serum,Beauty,South,Coimbatore,5,1337.07,0.31,4612.89,1803.41,Net Banking,Delivered,5
ORD-102179,2023-11-28,2023-12-04,CUST-9333,Data Science Handbook,Books,North,Lucknow,5,511.12,0.18,2095.59,588.28,Net Banking,Delivered,6
ORD-102180,2024-07-10,2024-07-20,CUST-5230,Sports Shoes,Clothing,East,Ranchi,4,3330.76,0.18,10924.89,3339.84,Net Banking,Cancelled,10
ORD-102181,2024-06-06,2024-06-08,CUST-5273,Realme Watch,Electronics,North,Chandigarh,1,63323.93,0.31,43693.51,5487.63,COD,Delivered,2
ORD-102182,2024-07-06,2024-07-09,CUST-7425,Atomic Habits,Books,North,Delhi,2,966.04,0.28,1391.1,447.54,Net Banking,Delivered,3
ORD-102183,2024-05-15,2024-05-17,CUST-7297,Wall Clock,Home & Kitchen,West,Ahmedabad,3,199.66,0.03,581.01,161.25,Net Banking,Delivered,2
ORD-102184,2024-01-24,2024-02-01,CUST-9472,Foundation,Beauty,East,Ranchi,2,2670.77,0.07,4967.63,2185.62,Debit Card,Cancelled,8
ORD-102185,2023-04-15,2023-04-24,CUST-6093,Sony Headphones,Electronics,East,Kolkata,4,58467.46,0.14,201128.06,23724.19,UPI,Delivered,9
ORD-102186,2022-12-10,2022-12-17,CUST-3037,Sports Shoes,Clothing,South,Coimbatore,4,2341.78,0.29,6650.66,-638.84,Debit Card,Returned,7
ORD-102187,2024-10-01,2024-10-09,CUST-7166,MacBook Air,Electronics,East,Kolkata,2,88249.05,0.19,142963.46,17987.96,Debit Card,Delivered,8
ORD-102188,2024-04-13,2024-04-23,CUST-7313,Dumbbells Set,Sports & Fitness,West,Pune,3,5268.56,0.2,12644.54,3172.19,Credit Card,Delivered,10
ORD-102189,2022-10-17,2022-10-26,CUST-7182,Water Bottle,Home & Kitchen,East,Bhubaneswar,1,441.5,0.01,437.08,89.56,COD,Cancelled,9
ORD-102190,2024-09-29,2024-10-08,CUST-9588,Air Fryer,Home & Kitchen,South,Chennai,5,9915.38,0.3,34703.83,7374.98,Net Banking,Delivered,9
ORD-102191,2024-05-15,2024-05-20,CUST-5981,Python Crash Course,Books,South,Kochi,2,393.79,0.02,771.83,240.11,Debit Card,Delivered,5
ORD-102192,2023-05-16,2023-05-21,CUST-9801,Ethnic Dress,Clothing,East,Guwahati,5,2689.75,0.13,11700.41,4076.71,UPI,Delivered,5
ORD-102193,2022-04-08,2022-04-17,CUST-3032,Hair Oil,Beauty,South,Bangalore,4,1174.27,0.03,4556.17,2020.81,Net Banking,Delivered,9
ORD-102194,2022-10-06,2022-10-14,CUST-7429,Bedsheet Set,Home & Kitchen,East,Guwahati,4,6106.85,0.06,22961.76,5563.85,Net Banking,Delivered,8
ORD-102195,2024-10-12,2024-10-18,CUST-7133,Badminton Racket,Sports & Fitness,North,Agra,5,6218.68,0.32,21143.51,-1494.08,COD,Returned,6
ORD-102196,2023-01-25,2023-02-03,CUST-5157,Bedsheet Set,Home & Kitchen,South,Hyderabad,3,10942.18,0.05,31185.21,-2204.77,UPI,Returned,9
ORD-102197,2022-11-04,2022-11-06,CUST-7901,Formal Shirt,Clothing,West,Surat,4,2272.49,0.1,8180.96,-692.4,Net Banking,Returned,2
ORD-102198,2024-08-22,2024-08-27,CUST-1973,Air Fryer,Home & Kitchen,East,Ranchi,2,5896.95,0.1,10614.51,2170.83,COD,Delivered,5
ORD-102199,2024-02-03,2024-02-11,CUST-9294,Yoga Mat,Sports & Fitness,North,Delhi,3,5794.56,0.26,12863.92,3275.55,Credit Card,Delivered,8
ORD-102200,2023-05-19,2023-05-26,CUST-4281,Sports Shoes,Clothing,East,Patna,3,1446.58,0.23,3341.6,1016.43,Credit Card,Delivered,7
ORD-102201,2022-06-11,2022-06-14,CUST-5022,The Alchemist,Books,North,Delhi,1,874.53,0.09,795.82,226.51,Debit Card,Delivered,3
ORD-102202,2024-03-28,2024-04-04,CUST-2421,Badminton Racket,Sports & Fitness,West,Mumbai,5,969.91,0.18,3976.63,931.16,COD,Delivered,7
ORD-102203,2023-09-20,2023-09-29,CUST-7964,Boat Earbuds,Electronics,South,Kochi,3,71091.43,0.14,183415.89,-4824.13,UPI,Returned,9
ORD-102204,2024-02-25,2024-03-06,CUST-1259,Protein Powder,Sports & Fitness,West,Mumbai,4,2949.51,0.26,8730.55,1887.2,Debit Card,Delivered,10
ORD-102205,2022-05-19,2022-05-25,CUST-4812,Hair Oil,Beauty,East,Guwahati,5,1093.97,0.21,4321.18,1374.22,Credit Card,Delivered,6
ORD-102206,2024-09-12,2024-09-17,CUST-9765,MacBook Air,Electronics,South,Kochi,3,38629.36,0.3,81121.66,8042.9,Net Banking,Cancelled,5
ORD-102207,2024-03-06,2024-03-14,CUST-6051,Jeans,Clothing,North,Lucknow,1,556.54,0.08,512.02,131.77,Net Banking,Delivered,8
ORD-102208,2024-10-21,2024-10-28,CUST-5278,LED Bulb Pack,Home & Kitchen,South,Bangalore,1,7261.57,0.09,6608.03,1837.84,Net Banking,Delivered,7
ORD-102209,2022-12-07,2022-12-12,CUST-8878,Bedsheet Set,Home & Kitchen,South,Chennai,5,2605.11,0.09,11853.25,2460.12,Credit Card,Cancelled,5
ORD-102210,2022-07-04,2022-07-09,CUST-2250,Air Fryer,Home & Kitchen,West,Surat,4,4168.2,0.17,13838.42,2860.36,COD,Delivered,5
ORD-102211,2024-05-06,2024-05-13,CUST-2286,Lipstick,Beauty,North,Jaipur,3,1129.49,0.07,3151.28,1503.56,Debit Card,Cancelled,7
ORD-102212,2022-04-29,2022-05-09,CUST-2244,Ethnic Dress,Clothing,East,Bhubaneswar,4,3559.7,0.19,11533.43,3355.09,Credit Card,Delivered,10
ORD-102213,2022-12-31,2023-01-05,CUST-4367,Protein Powder,Sports & Fitness,East,Patna,1,8113.98,0.13,7059.16,1479.01,UPI,Cancelled,5
ORD-102214,2022-03-26,2022-03-28,CUST-9730,Cricket Bat,Sports & Fitness,East,Ranchi,5,7668.61,0.03,37192.76,9824.57,UPI,Delivered,2
ORD-102215,2022-11-18,2022-11-21,CUST-7061,Wall Clock,Home & Kitchen,South,Hyderabad,5,1826.33,0.34,6026.89,1298.08,COD,Cancelled,3
ORD-102216,2022-11-13,2022-11-22,CUST-5836,Wings of Fire,Books,North,Agra,1,760.95,0.06,715.29,259.22,UPI,Delivered,9
